simFrame,simTime,wheelId_1,flags_1,wheelX_1,wheelY_1,wheelId_2,flags_2,wheelX_2,wheelY_2,wheelId_3,flags_3,wheelX_3,wheelY_3,wheelId_4,flags_4,wheelX_4,wheelY_4,id,lateralDist,yawRel,type,id.1,lateralDist.1,yawRel.1,type.1,id.2,lateralDist.2,yawRel.2,type.2,id.3,lateralDist.3,yawRel.3,type.3,id.4,lateralDist.4,yawRel.4,type.4,id.5,lateralDist.5,yawRel.5,type.5,id.6,lateralDist.6,yawRel.6,type.6,id.7,lateralDist.7,yawRel.7,type.7,id.8,lateralDist.8,yawRel.8,type.8,id.9,lateralDist.9,yawRel.9,type.9,id.10,lateralDist.10,yawRel.10,type.10,id.11,lateralDist.11,yawRel.11,type.11,id.12,lateralDist.12,yawRel.12,type.12,id.13,lateralDist.13,yawRel.13,type.13,objectId_0,X_0,Y_0,yaw_angle_0,Vx_0,Vy_0,Ax_0,Ay_0,objectId_1,X_1,Y_1,yaw_angle_1,Vx_1,Vy_1,Ax_1,Ay_1,objectId_2,X_2,Y_2,yaw_angle_2,Vx_2,Vy_2,Ax_2,Ay_2,playerId,lightMask,playerId.1,lightMask.1,playerId.2,lightMask.2,playerId.3,lightMask.3,playerId.4,lightMask.4,playerId.5,lightMask.5
2301,38.3333353326,1.0,                    0x1,261.0668853374,-24.7243245465,2.0,                    0x1,260.8687939723,-26.1910078129,3.0,                    0x1,259.1196750741,-25.954770475,4.0,                    0x1,259.3177664392,-24.4880872086,0,1.7570073605,0.0002542678,2,1,1.7521262169,0.0005014414,1,2,-1.6680421829,0.0002542678,1,3,-1.6813846827,-6.51518421364017e-05,1,4,5.7520074844,0.0002542678,1,5,5.7520065308,0.0003408175,1,6,-4.7530422211,0.0002542678,1,7,-4.7526917458,-0.0003111998,1,8,9.5568418503,0.0002542678,2,9,9.5558986664,-0.0011095068,2,10,-8.3180418015,0.0002542678,1,11,-8.31757164,-0.0002964179,1,12,13.2168426514,0.0002542678,1,13,13.2165231705,-0.0011370443,1,2,269.8434620964,-26.6389023005,-0.1314490438,0.022837162,0.0125877857,-0.0011782616,-0.0011077174,3.0,304.3994393244,-27.2458076845,-0.1264665723,-0.5247359276,0.1100077033,-0.0019960446,-0.0072509369,1.0,259.2187207566,-25.2214288418,-0.1342484057,5.4848070145,-0.7406382561,0.0021360682,0.0083522256,2,                  0x400,3,                  0x400,1.0,0,,,,,,
2302,38.3500020001,1.0,                    0x1,261.1582864316,-24.7366185351,2.0,                    0x1,260.9602328762,-26.2033069076,3.0,                    0x1,259.2111078886,-25.9671146603,4.0,                    0x1,259.409161444,-24.5004262878,0,1.7570272684,0.0002540722,2,1,1.7521440983,0.000557258,1,2,-1.6680619717,0.0002540722,1,3,-1.681379199,-0.000172917,1,4,5.7520275116,0.0002540722,1,5,5.7520251274,0.0003408948,1,6,-4.7530622482,0.0002540722,1,7,-4.7527151108,-0.0003650824,1,8,9.5567293167,0.0002540722,2,9,9.5557870865,-0.0011191634,2,10,-8.3180618286,0.0002540722,1,11,-8.3175964355,-0.0002535025,1,12,13.2167291641,0.0002540722,1,13,13.2164115906,-0.0011507677,1,2,269.9352564366,-26.6510344719,-0.1314271092,0.0228171349,0.0125687718,-0.0011794023,-0.0011237212,3.0,304.4821072181,-27.2563178951,-0.1264627576,-0.5247693062,0.1098864079,-0.0019965282,-0.0072635966,1.0,259.3101346663,-25.2337704741,-0.1342226267,5.4848427773,-0.7404990196,0.0021350882,0.0083534066,2,                  0x400,3,                  0x400,1.0,0,,,,,,
2303,38.3666686676,1.0,                    0x1,261.2496881109,-24.7489101759,2.0,                    0x1,261.0516723872,-26.2156036565,3.0,                    0x1,259.3025413079,-25.979456526,4.0,                    0x1,259.5005570316,-24.5127630455,0,1.7570471764,0.0002538617,2,1,1.7521620989,0.0006131681,1,2,-1.6680818796,0.0002538617,1,3,-1.6813732386,0.0001355282,1,4,5.7520470619,0.0002538617,1,5,5.7520437241,0.0003409578,1,6,-4.7530817986,0.0002538617,1,7,-4.7527384758,-0.0002720992,1,8,9.5566167831,0.0002538617,2,9,9.5556764603,-0.0011288527,2,10,-8.3180818558,0.0002538617,1,11,-8.3176202774,-0.0002945105,1,12,13.2166175842,0.0002538617,1,13,13.2163000107,-0.0011645322,1,2,270.0270510411,-26.6631646433,-0.1314051747,0.0227980614,0.0125495195,-0.00118032,-0.0011393074,3.0,304.5647751494,-27.2668278093,-0.1264594197,-0.5248022079,0.1097649336,-0.0019967869,-0.0072758187,1.0,259.4015491697,-25.2461097857,-0.1341968328,5.4848780632,-0.7403597832,0.0021338835,0.0083541498,2,                  0x400,3,                  0x400,1.0,0,,,,,,
2304,38.3833353352,1.0,                    0x1,261.3410903828,-24.7611994962,2.0,                    0x1,261.143112491,-26.2278980839,3.0,                    0x1,259.3939753211,-25.9917960704,4.0,                    0x1,259.5919532129,-24.5250974827,0,1.7570669651,0.0002536514,2,1,1.7521800995,0.0002696843,1,2,-1.6681016684,0.0002536514,1,3,-1.6813672781,2.72634406428551e-05,1,4,5.7520670891,0.0002536514,1,5,5.7520627975,0.0003410214,1,6,-4.7531018257,0.0002536514,1,7,-4.752761364,-0.0003259818,1,8,9.5565052032,0.0002536514,2,9,9.555565834,-0.0011385601,2,10,-8.3181018829,0.0002536514,1,11,-8.3176441193,-0.000252072,1,12,13.2165050507,0.0002536514,1,13,13.2161884308,-0.0011253573,1,2,270.1188459093,-26.6752928189,-0.1313837171,0.0227780342,0.0125300288,-0.0011811517,-0.0011551827,3.0,304.647443118,-27.2773374304,-0.126455605,-0.5248360634,0.1096433401,-0.001996958,-0.0072883109,1.0,259.492964267,-25.2584467765,-0.1341710389,5.484913826,-0.7402205467,0.0021325913,0.008355163,2,                  0x400,3,                  0x400,1.0,0,,,,,,
2305,38.4000020027,1.0,                    0x1,261.4324932472,-24.7734864959,2.0,                    0x1,261.2345531873,-26.2401901897,3.0,                    0x1,259.485409928,-26.0041332934,4.0,                    0x1,259.6833499879,-24.5374295995,0,1.7570867538,0.0002534411,2,1,1.7521982193,0.0003258153,1,2,-1.6681214571,0.0002534411,1,3,-1.6813611984,-8.13643055153079e-05,1,4,5.7520866394,0.0002534411,1,5,5.7520813942,0.0003410856,1,6,-4.753121376,0.0002534411,1,7,-4.7527842522,-0.0002329985,1,8,9.5563926697,0.0002534411,2,9,9.5554552078,-0.0011482856,2,10,-8.3181219101,0.0002534411,1,11,-8.3176670074,-0.0002935568,1,12,13.2163925171,0.0002534411,1,13,13.2160768509,-0.0011391736,1,2,270.2106410406,-26.6874190027,-0.1313617826,0.022758007,0.0125102401,-0.0011822379,-0.0011705016,3.0,304.7301111235,-27.2878467615,-0.1264522672,-0.524869442,0.109521389,-0.001997382,-0.0073002275,1.0,259.5843799579,-25.2707814465,-0.134145245,5.4849495888,-0.7400812507,0.0021315522,0.0083556008,2,                  0x400,3,                  0x400,1.0,0,,,,,,
2306,38.4166686703,1.0,                    0x1,261.523896704,-24.7857711751,2.0,                    0x1,261.3259944762,-26.2524799741,3.0,                    0x1,259.5768451286,-26.0164681951,4.0,                    0x1,259.7747473564,-24.5497593961,0,1.7571066618,0.0002532309,2,1,1.7522165775,0.0003820548,1,2,-1.6681412458,0.0002532309,1,3,-1.6813549995,-0.0001900832,1,4,5.7521066666,0.0002532309,1,5,5.7521004677,0.0003411504,1,6,-4.7531414032,0.0002532309,1,7,-4.7528066635,-0.000287358,1,8,9.5562801361,0.0002532309,2,9,9.5553455353,-0.0010847716,2,10,-8.3181409836,0.0002532309,1,11,-8.3176908493,-0.0002506415,1,12,13.2162809372,0.0002532309,1,13,13.2159662247,-0.0011530161,1,2,270.3024364345,-26.6995431989,-0.1313403249,0.0227379799,0.0124902725,-0.0011830868,-0.0011856784,3.0,304.8127791654,-27.2983558058,-0.1264489293,-0.5249032974,0.1093993783,-0.0019975671,-0.0073119841,1.0,259.6757962425,-25.2831137956,-0.134119451,5.4849853516,-0.7399420142,0.0021302742,0.0083558783,2,                  0x400,3,                  0x400,1.0,0,,,,,,
2307,38.4333353378,1.0,                    0x1,261.6153007532,-24.7980535339,2.0,                    0x1,261.4174363576,-26.264767437,3.0,                    0x1,259.6682809229,-26.0288007755,4.0,                    0x1,259.8661453185,-24.5620868723,0,1.7571263313,0.0002530207,2,1,1.7522349358,0.0004384026,1,2,-1.6681609154,0.0002530207,1,3,-1.681348443,0.0001175305,1,4,5.7521262169,0.0002530207,1,5,5.7521195412,0.0003412159,1,6,-4.7531609535,0.0002530207,1,7,-4.7528295517,-0.0003417174,1,8,9.5561685562,0.0002530207,2,9,9.5552349091,-0.0010945323,2,10,-8.3181610107,0.0002530207,1,11,-8.3177137375,-0.0002926032,1,12,13.2161684036,0.0002530207,1,13,13.2158555984,-0.0011668847,1,2,270.3942320904,-26.7116654118,-0.1313183904,0.0227184296,0.0124700665,-0.0011837347,-0.001200675,3.0,304.8954472434,-27.3088645665,-0.1264451146,-0.5249361992,0.1092771888,-0.0019975497,-0.0073235423,1.0,259.7672131207,-25.2954438239,-0.1340936571,5.4850206375,-0.7398027778,0.0021287939,0.0083559575,2,                  0x400,3,                  0x400,1.0,0,,,,,,
2308,38.4500020053,1.0,                    0x1,261.7067053945,-24.8103335724,2.0,                    0x1,261.5088788313,-26.2770525788,3.0,                    0x1,259.7597173107,-26.0411310349,4.0,                    0x1,259.9575438739,-24.5744120285,0,1.7571461201,0.0002528106,2,1,1.7522534132,0.0004948588,1,2,-1.6681807041,0.0002528106,1,3,-1.6813417673,8.41977544041583e-06,1,4,5.752146244,0.0002528106,1,5,5.7521390915,0.0003412819,1,6,-4.7531805038,0.0002528106,1,7,-4.752851963,-0.000249211,1,8,9.5560569763,0.0002528106,2,9,9.5551252365,-0.001104311,2,10,-8.3181810379,0.0002528106,1,11,-8.3177375793,-0.0002501647,1,12,13.2160568237,0.0002528106,1,13,13.2157449722,-0.0011278123,1,2,270.4860280075,-26.7237856453,-0.1312969327,0.0226984024,0.0124495625,-0.0011842377,-0.0012154472,3.0,304.978115357,-27.3193730469,-0.1264417768,-0.5249700546,0.1091547608,-0.0019973859,-0.0073348584,1.0,259.8586305923,-25.3077715317,-0.1340678632,5.4850564003,-0.7396635413,0.0021271673,0.0083557945,2,                  0x400,3,                  0x400,1.0,0,,,,,,
2309,38.4666686729,1.0,                    0x1,261.798110628,-24.8226112909,2.0,                    0x1,261.6003218973,-26.2893353995,3.0,                    0x1,259.8511542919,-26.0534589735,4.0,                    0x1,260.0489430227,-24.5867348648,0,1.7571659088,0.0002526006,2,1,1.7522720098,0.0005514235,1,2,-1.6682003736,0.0002526006,1,3,-1.6813350916,-0.0001009146,1,4,5.7521657944,0.0002526006,1,5,5.752158165,0.0003413486,1,6,-4.753200531,0.0002526006,1,7,-4.7528743744,-0.0003035704,1,8,9.5559453964,0.0002526006,2,9,9.555015564,-0.0011141078,2,10,-8.3182001114,0.0002526006,1,11,-8.3177604675,-0.0002916495,1,12,13.2159452438,0.0002526006,1,13,13.215634346,-0.0011417328,1,2,270.5778241855,-26.7359039037,-0.131275475,0.0226783752,0.0124288797,-0.0011850075,-0.0012299069,3.0,305.0607835059,-27.32988125,-0.1264384389,-0.5250034332,0.1090322137,-0.0019974875,-0.0073458449,1.0,259.9500486573,-25.3200969191,-0.1340420693,5.4850921631,-0.7395243645,0.0021258062,0.0083553018,2,                  0x400,3,                  0x400,1.0,0,,,,,,
2310,38.4833353404,1.0,                    0x1,261.889516461,-24.8348867174,2.0,                    0x1,261.691765541,-26.3016159243,3.0,                    0x1,259.9425918556,-26.0657845901,4.0,                    0x1,260.1403427756,-24.5990553832,0,1.7571855783,0.0002524056,2,1,1.7522906065,0.0006081113,1,2,-1.6682200432,0.0002524056,1,3,-1.6813280582,0.000205915,1,4,5.7521858215,0.0002524056,1,5,5.7521777153,0.0003414308,1,6,-4.7532200813,0.0002524056,1,7,-4.7528963089,-0.000211064,1,8,9.5558338165,0.0002524056,2,9,9.5549068451,-0.0011239076,2,10,-8.3182201385,0.0002524056,1,11,-8.3177833557,-0.0002496878,1,12,13.2158336639,0.0002524056,1,13,13.2155246735,-0.0011556646,1,2,270.6696206236,-26.7480201912,-0.1312535405,0.0226583481,0.0124078989,-0.0011855125,-0.0012440942,3.0,305.1434516896,-27.3403891791,-0.126435101,-0.5250368118,0.1089094281,-0.0019973231,-0.0073565426,1.0,260.0414673156,-25.3324199866,-0.1340162903,5.485127449,-0.739385128,0.0021241792,0.0083545204,2,                  0x400,3,                  0x400,1.0,0,,,,,,
2311,38.5000020079,1.0,                    0x1,261.9809228858,-24.8471598246,2.0,                    0x1,261.7832097767,-26.3138941289,3.0,                    0x1,260.0340300124,-26.0781078867,4.0,                    0x1,260.2317431215,-24.6113735825,0,1.7572053671,0.0002522107,2,1,1.7523092031,0.0002654346,1,2,-1.6682395935,0.0002522107,1,3,-1.6813210249,9.61851183092222e-05,1,4,5.7522053719,0.0002522107,1,5,5.7521972656,0.0003415135,1,6,-4.7532396317,0.0002522107,1,7,-4.7529182434,-0.0002659003,1,8,9.5557222366,0.0002522107,2,9,9.5547981262,-0.0011337255,2,10,-8.318239212,0.0002522107,1,11,-8.3178062439,-0.0002916495,1,12,13.215722084,0.0002522107,1,13,13.2154150009,-0.001116654,1,2,270.7614173213,-26.7601345119,-0.1312320828,0.0226383209,0.0123867393,-0.0011858084,-0.0012579672,3.0,305.2261199077,-27.3508968373,-0.1264317632,-0.5250701904,0.1087864637,-0.0019969483,-0.0073669099,1.0,260.1328865669,-25.3447407346,-0.1339905113,5.4851632118,-0.7392459512,0.0021223419,0.0083534084,2,                  0x400,3,                  0x400,1.0,0,,,,,,
2312,38.5166686755,1.0,                    0x1,262.0723299024,-24.8594306131,2.0,                    0x1,261.8746546044,-26.3261700137,3.0,                    0x1,260.1254687623,-26.0904288637,4.0,                    0x1,260.3231440603,-24.6236894631,0,1.7572250366,0.0002520158,2,1,1.752327919,0.0003223435,1,2,-1.668259263,0.0002520158,1,3,-1.6813138723,-1.36534317789483e-05,1,4,5.7522249222,0.0002520158,1,5,5.7522168159,0.0003415969,1,6,-4.753259182,0.0002520158,1,7,-4.7529401779,-0.0003207366,1,8,9.5556106567,0.0002520158,2,9,9.5546884537,-0.001070299,2,10,-8.3182592392,0.0002520158,1,11,-8.3178291321,-0.000249211,1,12,13.2156105042,0.0002520158,1,13,13.2153053284,-0.0011306376,1,2,270.853214278,-26.7722468699,-0.1312106252,0.0226187706,0.0123653412,-0.0011863891,-0.0012718122,3.0,305.3087881599,-27.3614042279,-0.1264284253,-0.525103569,0.1086633801,-0.001996857,-0.0073772334,1.0,260.2243064113,-25.3570591634,-0.1339647323,5.4851984978,-0.7391067743,0.0021207882,0.0083522527,2,                  0x400,3,                  0x400,1.0,0,,,,,,
2313,38.533335343,1.0,                    0x1,262.1637375028,-24.8716990822,2.0,                    0x1,261.9661000159,-26.3384435782,3.0,                    0x1,260.2169080972,-26.1027475206,4.0,                    0x1,260.4145455841,-24.6360030246,0,1.7572447062,0.000251821,2,1,1.7523605824,0.0003793827,1,2,-1.6682788134,0.000251821,1,3,-1.6812927723,-0.0001238028,1,4,5.7522444725,0.000251821,1,5,5.7522501945,0.0003416877,1,6,-4.7532787323,0.000251821,1,7,-4.7529482841,-0.000228707,1,8,9.5555000305,0.000251821,2,9,9.5545940399,-0.0010801476,2,10,-8.3182792664,0.000251821,1,11,-8.3178377151,-0.0002916495,1,12,13.2154998779,0.000251821,1,13,13.2152090073,-0.0011446441,1,2,270.945011493,-26.7843572695,-0.1311896443,0.0225992203,0.0123436451,-0.0011866821,-0.0012852917,3.0,305.3914564456,-27.371911354,-0.1264250875,-0.5251364708,0.1085400581,-0.0019964769,-0.007387176,1.0,260.3157268407,-25.3693752726,-0.1339389533,5.4852333069,-0.7389675975,0.0021189458,0.008350716,2,                  0x400,3,                  0x400,1.0,0,,,,,,
2314,38.5500020105,1.0,                    0x1,262.2551456943,-24.8839652603,2.0,                    0x1,262.0575459967,-26.3507148478,3.0,                    0x1,260.3083480061,-26.1150638567,4.0,                    0x1,260.5059477036,-24.6483142692,0,1.7572643757,0.0002516412,2,1,1.7523788214,0.0004365214,1,2,-1.6682983637,0.0002516412,1,3,-1.6812859774,0.00018206,1,4,5.7522644997,0.0002516412,1,5,5.7522687912,0.0003417868,1,6,-4.7532982826,0.0002516412,1,7,-4.7529706955,-0.0002835433,1,8,9.5553884506,0.0002516412,2,9,9.5544843674,-0.001090004,2,10,-8.3182983398,0.0002516412,1,11,-8.3178606033,-0.0002496878,1,12,13.215388298,0.0002516412,1,13,13.2150993347,-0.0011056955,1,2,271.0368089659,-26.7964657149,-0.1311681867,0.02257967,0.0123217106,-0.0011871525,-0.0012983144,3.0,305.4741247646,-27.3824182189,-0.1264222264,-0.5251698494,0.1084165573,-0.0019962731,-0.0073966465,1.0,260.4071478549,-25.3816890629,-0.1339131892,5.4852685928,-0.7388284206,0.0021172799,0.0083487071,2,                  0x400,3,                  0x400,1.0,0,,,,,,
2315,38.5666686781,1.0,                    0x1,262.3465544691,-24.8962291208,2.0,                    0x1,262.1489925612,-26.3629837987,3.0,                    0x1,260.3997884998,-26.1273778742,4.0,                    0x1,260.5973504078,-24.6606231962,0,1.757283926,0.0002514615,2,1,1.7523970604,0.0004937685,1,2,-1.668317914,0.0002514615,1,3,-1.6812791824,7.14994021109305e-05,1,4,5.75228405,0.0002514615,1,5,5.7522878647,0.0003418865,1,6,-4.7533178329,0.0002514615,1,7,-4.7529931068,-0.0003388564,1,8,9.5552778244,0.0002514615,2,9,9.5543756485,-0.0010998786,2,10,-8.318318367,0.0002514615,1,11,-8.3178834915,-0.0002916495,1,12,13.2152776718,0.0002514615,1,13,13.2149896622,-0.0011197424,1,2,271.128606696,-26.8085722101,-0.131146729,0.0225601196,0.0122996569,-0.0011881597,-0.0013108002,3.0,305.5567931163,-27.3929248257,-0.1264188886,-0.5252027512,0.1082929969,-0.001996605,-0.0074055656,1.0,260.4985694538,-25.3940005352,-0.1338874251,5.4853034019,-0.738689363,0.0021161498,0.0083461469,2,                  0x400,3,                  0x400,1.0,0,,,,,,
2316,38.5833353456,1.0,                    0x1,262.4379638348,-24.9084906919,2.0,                    0x1,262.2404396947,-26.3752504564,3.0,                    0x1,260.4912295672,-26.1396895726,4.0,                    0x1,260.6887537074,-24.672929808,0,1.7573035955,0.0002512967,2,1,1.7524152994,0.0005511388,1,2,-1.6683374643,0.0002512967,1,3,-1.6812722683,-3.94026392314117e-05,1,4,5.7523036003,0.0002512967,1,5,5.7523069382,0.0003420018,1,6,-4.7533373833,0.0002512967,1,7,-4.7530155182,-0.0002468268,1,8,9.5551671982,0.0002512967,2,9,9.5542669296,-0.0011097562,2,10,-8.3183374405,0.0002512967,1,11,-8.3179063797,-0.0002496878,1,12,13.2151670456,0.0002512967,1,13,13.2148799896,-0.0011338006,1,2,271.2204046827,-26.8206767595,-0.1311257482,0.0225400925,0.0122774243,-0.001189111,-0.0013231826,3.0,305.6394615005,-27.4034311775,-0.1264155507,-0.5252361298,0.1081692576,-0.00199688,-0.0074143676,1.0,260.5899916373,-25.4063096903,-0.1338616759,5.4853386879,-0.738550365,0.0021149628,0.0083434694,2,                  0x400,3,                  0x400,1.0,0,,,,,,
2317,38.6000020131,1.0,                    0x1,262.5293737911,-24.9207499747,2.0,                    0x1,262.3318873971,-26.3875148219,3.0,                    0x1,260.5826712082,-26.1519989528,4.0,                    0x1,260.7801576022,-24.6852341056,0,1.7573232651,0.0002511469,2,1,1.7524336576,0.0006086325,1,2,-1.6683568954,0.0002511469,1,3,-1.6812652349,-0.0001500289,1,4,5.7523231506,0.0002511469,1,5,5.7523260117,0.0003421325,1,6,-4.7533569336,0.0002511469,1,7,-4.7530374527,-0.0003026167,1,8,9.555056572,0.0002511469,2,9,9.5541582108,-0.001119637,2,10,-8.318356514,0.0002511469,1,11,-8.3179292679,-0.0002921263,1,12,13.2150564194,0.0002511469,1,13,13.2147703171,-0.001094899,1,2,271.3122029253,-26.8327793672,-0.1311042905,0.0225200653,0.0122549534,-0.0011903786,-0.0013350048,3.0,305.7221299166,-27.4139372777,-0.1264126897,-0.5252690315,0.1080453992,-0.0019974703,-0.0074225949,1.0,260.6814144052,-25.4186165292,-0.1338359416,5.4853739738,-0.7384113669,0.0021140913,0.0083402172,2,                  0x400,3,                  0x400,1.0,0,,,,,,
2318,38.6166686807,1.0,                    0x1,262.6207843303,-24.9330069426,2.0,                    0x1,262.4233356826,-26.3997768715,3.0,                    0x1,260.6741134335,-26.1643060174,4.0,                    0x1,260.8715620812,-24.6975360885,0,1.7573428154,0.0002509972,2,1,1.7524518967,0.0002667941,1,2,-1.6683763266,0.0002509972,1,3,-1.6812579632,0.0001549752,1,4,5.752342701,0.0002509972,1,5,5.7523450851,0.0003422638,1,6,-4.7533764839,0.0002509972,1,7,-4.7530593872,-0.0002105872,1,8,9.5549459457,0.0002509972,2,9,9.5540504456,-0.0011295358,2,10,-8.3183765411,0.0002509972,1,11,-8.3179521561,-0.0002506415,1,12,13.2149457932,0.0002509972,1,13,13.2146615982,-0.0011089941,1,2,271.4040014234,-26.8448800373,-0.1310833097,0.0225009918,0.0122323036,-0.0011914204,-0.001346691,3.0,305.8047983644,-27.4244431294,-0.1264098287,-0.5253024101,0.1079214215,-0.0019978341,-0.0074306732,1.0,260.7728377573,-25.430921053,-0.1338102072,5.485408783,-0.7382724881,0.0021129933,0.008336816,2,                  0x400,3,                  0x400,1.0,0,,,,,,
2319,38.6333353482,1.0,                    0x1,262.7121954672,-24.9452616519,2.0,                    0x1,262.5147845221,-26.4120366557,3.0,                    0x1,260.7655562209,-26.1766107645,4.0,                    0x1,260.962967166,-24.7098357608,0,1.7573623657,0.0002508774,2,1,1.7524703741,0.0003245384,1,2,-1.6683957577,0.0002508774,1,3,-1.6812505722,4.3628e-05,1,4,5.7523622513,0.0002508774,1,5,5.7523641586,0.0003424256,1,6,-4.7533955574,0.0002508774,1,7,-4.7530813217,-0.0002663771,1,8,9.5548353195,0.0002508774,2,9,9.5539417267,-0.0010661547,2,10,-8.3183956146,0.0002508774,1,11,-8.3179750443,-0.0002091567,1,12,13.2148351669,0.0002508774,1,13,13.2145519257,-0.0011230857,1,2,271.4958001764,-26.8569787742,-0.1310623288,0.0224809647,0.0122094154,-0.0011922947,-0.001358211,3.0,305.8874668433,-27.4349487357,-0.1264064908,-0.5253357887,0.1077972651,-0.0019980293,-0.0074385719,1.0,260.8642616935,-25.4432232627,-0.1337845027,5.4854440689,-0.7381336093,0.0021117269,0.008333235,2,                  0x400,3,                  0x400,1.0,0,,,,,,
2320,38.6500020158,1.0,                    0x1,262.8036071866,-24.9575140489,2.0,                    0x1,262.6062339443,-26.4242941265,3.0,                    0x1,260.8569995922,-26.1889131984,4.0,                    0x1,261.0543728345,-24.7221331208,0,1.7573820353,0.0002507576,2,1,1.7524888515,0.0003823911,1,2,-1.6684150696,0.0002507576,1,3,-1.6812431812,-6.80128650856204e-05,1,4,5.7523818016,0.0002507576,1,5,5.752383709,0.0003425879,1,6,-4.7534151077,0.0002507576,1,7,-4.7531032562,-0.0003221671,1,8,9.5547246933,0.0002507576,2,9,9.5538339615,-0.001076059,2,10,-8.3184146881,0.0002507576,1,11,-8.3179979324,-0.0002515952,1,12,13.2147245407,0.0002507576,1,13,13.2144432068,-0.0011372034,1,2,271.5875991835,-26.8690755819,-0.1310408711,0.0224614143,0.012186408,-0.0011933832,-0.0013691024,3.0,305.9701353529,-27.4454540999,-0.1264036298,-0.5253686905,0.107673049,-0.001998438,-0.0074458289,1.0,260.9556862133,-25.4555231596,-0.1337587982,5.485478878,-0.7379948497,0.002110674,0.0083290124,2,                  0x400,3,                  0x400,1.0,0,,,,,,
